       sample #	   MLII	     V1
            196	    945	    983
            197	    946	    984
            198	    946	    985
            199	    946	    979
            200	    945	    978
            201	    944	    979
            202	    944	    978
            203	    942	    976
            204	    941	    977
            205	    939	    978
            206	    941	    978
            207	    942	    980
            208	    944	    979
            209	    946	    983
            210	    948	    981
            211	    948	    980
            212	    949	    979
            213	    946	    977
            214	    947	    976
            215	    945	    975
            216	    946	    976
            217	    946	    976
            218	    948	    977
            219	    951	    979
            220	    948	    980
            221	    950	    980
            222	    952	    977
            223	    951	    976
            224	    954	    976
            225	    951	    972
            226	    949	    972
            227	    949	    969
            228	    950	    971
            229	    949	    972
            230	    951	    973
            231	    951	    973
            232	    952	    976
            233	    951	    975
            234	    950	    973
            235	    950	    972
            236	    949	    970
            237	    949	    967
            238	    949	    967
            239	    946	    964
            240	    946	    965
            241	    945	    966
            242	    945	    966
            243	    945	    967
            244	    945	    969
            245	    945	    966
            246	    945	    964
            247	    946	    963
            248	    943	    962
            249	    941	    963
            250	    938	    956
            251	    938	    959
            252	    934	    957
            253	    933	    957
            254	    937	    959
            255	    938	    959
            256	    938	    962
            257	    940	    961
            258	    941	    960
            259	    941	    958
            260	    939	    959
            261	    937	    956
            262	    934	    955
            263	    933	    954
            264	    932	    956
            265	    933	    956
            266	    932	    958
            267	    934	    958
            268	    935	    959
            269	    933	    957
            270	    935	    957
            271	    934	    958
            272	    933	    958
            273	    931	    957
            274	    934	    954
            275	    934	    955
            276	    935	    957
            277	    934	    960
            278	    938	    965
            279	    941	    967
            280	    943	    970
            281	    946	    973
            282	    947	    974
            283	    950	    975
            284	    950	    974
            285	    953	    975
            286	    954	    976
            287	    955	    977
            288	    952	    978
            289	    952	    982
            290	    950	    984
            291	    949	    985
            292	    945	    984
            293	    945	    984
            294	    946	    979
            295	    944	    978
            296	    944	    975
            297	    940	    970
            298	    938	    967
            299	    935	    967
            300	    931	    967
            301	    928	    963
            302	    927	    965
            303	    926	    964
            304	    926	    965
            305	    926	    964
            306	    925	    963
            307	    922	    961
            308	    917	    960
            309	    917	    958
            310	    914	    953
            311	    914	    951
            312	    915	    951
            313	    913	    953
            314	    919	    952
            315	    921	    953
            316	    923	    954
            317	    926	    957
            318	    925	    955
            319	    925	    954
            320	    922	    952
            321	    920	    951
            322	    918	    952
            323	    917	    949
            324	    916	    951
            325	    917	    952
            326	    918	    956
            327	    920	    953
            328	    921	    955
            329	    924	    959
            330	    924	    957
            331	    925	    957
            332	    923	    958
            333	    923	    956
            334	    922	    956
            335	    922	    956
            336	    921	    959
            337	    921	    962
            338	    924	    963
            339	    928	    968
            340	    934	    973
            341	    947	    981
            342	    965	    987
            343	    992	    998
            344	   1020	   1009
            345	   1063	   1023
            346	   1105	   1043
            347	   1149	   1062
            348	   1191	   1084
            349	   1225	   1099
            350	   1247	   1106
            351	   1248	   1099
            352	   1224	   1078
            353	   1172	   1043
            354	   1095	   1004
            355	    999	    967
            356	    896	    933
            357	    796	    901
            358	    723	    878
            359	    684	    854
            360	    687	    835
            361	    720	    824
            362	    768	    816
            363	    820	    817
            364	    864	    827
            365	    904	    847
            366	    924	    865
            367	    941	    892
            368	    944	    916
            369	    945	    938
            370	    944	    953
            371	    941	    965
            372	    939	    972
            373	    936	    974
            374	    941	    978
            375	    946	    979
            376	    948	    983
            377	    953	    985
            378	    954	    986
            379	    957	    986
            380	    958	    986
            381	    959	    987
            382	    961	    986
            383	    966	    985
            384	    966	    988
            385	    970	    991
            386	    976	    993
            387	    978	    995
            388	    983	    997
            389	    987	   1000
            390	    989	    997
            391	    993	    998
            392	    996	    999
            393	    996	    998
            394	    997	    999
            395	    996	    998
            396	    997	   1000
            397	    996	   1000
            398	    997	   1003
            399	    998	   1006
            400	    999	   1010
            401	   1001	   1012
            402	   1002	   1014
            403	   1002	   1014
            404	   1002	   1016
            405	   1002	   1014
            406	   1000	   1016
            407	   1000	   1018
            408	   1002	   1020
            409	   1004	   1024
            410	   1009	   1028
            411	   1011	   1032
            412	   1016	   1037
            413	   1019	   1040
            414	   1022	   1044
            415	   1026	   1044
            416	   1027	   1049
            417	   1029	   1049
            418	   1030	   1054
            419	   1033	   1055
            420	   1035	   1060
            421	   1040	   1063
            422	   1045	   1068
            423	   1048	   1074
            424	   1051	   1077
            425	   1054	   1080
            426	   1057	   1083
            427	   1056	   1087
            428	   1055	   1088
            429	   1056	   1088
            430	   1058	   1088
            431	   1058	   1090
            432	   1056	   1092
            433	   1059	   1094
            434	   1060	   1096
            435	   1058	   1100
            436	   1058	   1100
            437	   1061	   1103
            438	   1061	   1099
            439	   1060	   1099
            440	   1060	   1099
            441	   1056	   1095
            442	   1055	   1090
            443	   1052	   1087
            444	   1050	   1086
            445	   1048	   1083
            446	   1046	   1080
            447	   1041	   1075
            448	   1040	   1071
            449	   1033	   1065
            450	   1032	   1058
            451	   1030	   1053
            452	   1022	   1045
            453	   1014	   1038
            454	   1009	   1032
            455	   1001	   1023
            456	    995	   1019
            457	    989	   1014
            458	    984	   1009
            459	    983	   1006
            460	    980	   1003
            461	    979	    999
            462	    976	    994
            463	    972	    992
            464	    967	    988
            465	    962	    982
            466	    957	    979
            467	    953	    977
            468	    951	    973
            469	    949	    975
            470	    948	    974
            471	    949	    974
            472	    948	    975
            473	    947	    975
            474	    947	    972
            475	    946	    973
            476	    947	    973
            477	    943	    969
            478	    941	    971
            479	    942	    968
            480	    940	    969
            481	    941	    969
            482	    942	    970
            483	    940	    971
            484	    941	    974
            485	    944	    974
            486	    946	    973
            487	    944	    973
            488	    944	    971
            489	    941	    970
            490	    942	    971
            491	    941	    969
            492	    941	    970
            493	    942	    970
            494	    943	    968
            495	    943	    972
            496	    946	    973
            497	    947	    975
            498	    949	    970
            499	    952	    969
            500	    952	    971
            501	    950	    969
            502	    949	    965
            503	    949	    966
            504	    948	    964
            505	    947	    965
            506	    948	    966
            507	    950	    967
            508	    951	    969
            509	    953	    969
            510	    952	    967
            511	    952	    966
            512	    949	    963
            513	    948	    961
            514	    946	    960
            515	    943	    958
            516	    941	    960
            517	    939	    958
            518	    940	    960
            519	    939	    959
            520	    941	    959
            521	    941	    961
            522	    939	    960
            523	    937	    961
            524	    936	    957
            525	    931	    955
            526	    931	    953
            527	    928	    952
            528	    931	    953
            529	    931	    955
            530	    932	    954
            531	    929	    958
            532	    931	    958
            533	    931	    959
            534	    932	    961
            535	    931	    957
            536	    931	    958
            537	    930	    954
            538	    933	    953
            539	    931	    952
            540	    933	    953
            541	    934	    956
            542	    935	    957
            543	    939	    958
            544	    946	    963
            545	    949	    966
            546	    955	    964
            547	    957	    967
            548	    958	    966
            549	    961	    969
            550	    962	    966
            551	    962	    967
            552	    962	    971
            553	    968	    971
            554	    971	    974
            555	    974	    977
            556	    978	    980
            557	    980	    980
            558	    981	    978
            559	    979	    977
            560	    977	    973
            561	    971	    971
            562	    969	    965
            563	    964	    962
            564	    964	    959
            565	    961	    960
            566	    957	    958
            567	    955	    962
            568	    953	    960
            569	    948	    960
            570	    943	    959
            571	    942	    955
            572	    941	    954
            573	    937	    953
            574	    936	    951
            575	    934	    949
            576	    927	    951
            577	    923	    945
            578	    920	    947
            579	    920	    947
            580	    922	    949
            581	    925	    948
            582	    924	    948
            583	    923	    948
            584	    924	    947
            585	    921	    945
            586	    920	    944
            587	    918	    943
            588	    914	    945
            589	    914	    945
            590	    914	    947
            591	    915	    948
            592	    916	    949
            593	    917	    952
            594	    914	    950
            595	    916	    951
            596	    915	    950
            597	    912	    948
            598	    910	    945
            599	    909	    945
            600	    906	    946
            601	    908	    949
            602	    915	    950
            603	    919	    951
            604	    922	    955
            605	    927	    957
            606	    931	    958
            607	    937	    962
            608	    947	    969
            609	    965	    976
            610	    990	    988
            611	   1025	   1000
            612	   1063	   1020
            613	   1106	   1040
            614	   1153	   1063
            615	   1196	   1080
            616	   1234	   1093
            617	   1252	   1091
            618	   1249	   1069
            619	   1221	   1037
            620	   1162	    995
            621	   1080	    950
            622	    981	    912
            623	    875	    882
            624	    775	    861
            625	    705	    839
            626	    672	    821
            627	    682	    806
            628	    717	    808
            629	    768	    809
            630	    814	    813
            631	    854	    829
            632	    880	    848
            633	    897	    870
            634	    906	    892
            635	    906	    913
            636	    903	    935
            637	    899	    951
            638	    899	    961
            639	    901	    968
            640	    903	    971
            641	    908	    974
            642	    911	    974
            643	    913	    978
            644	    911	    976
            645	    913	    975
            646	    914	    977
            647	    914	    978
            648	    916	    980
            649	    917	    983
            650	    922	    987
            651	    925	    988
            652	    929	    989
            653	    933	    991
            654	    935	    991
            655	    935	    993
            656	    939	    994
            657	    939	    993
            658	    940	    993
            659	    943	    995
            660	    945	    999
            661	    949	   1002
            662	    952	   1004
            663	    953	   1006
            664	    957	   1010
            665	    959	   1013
            666	    963	   1014
            667	    965	   1019
            668	    967	   1017
            669	    967	   1020
            670	    969	   1023
            671	    971	   1025
            672	    975	   1027
            673	    976	   1030
            674	    978	   1033
            675	    980	   1036
            676	    986	   1042
            677	    989	   1047
            678	    992	   1051
            679	    995	   1053
            680	    998	   1055
            681	    999	   1060
            682	    999	   1061
            683	   1003	   1066
            684	   1005	   1067
            685	   1007	   1073
            686	   1012	   1079
            687	   1018	   1087
            688	   1023	   1090
            689	   1027	   1095
            690	   1030	   1096
            691	   1029	   1099
            692	   1029	   1098
            693	   1031	   1101
            694	   1029	   1106
            695	   1026	   1103
            696	   1029	   1106
            697	   1030	   1107
            698	   1031	   1111
            699	   1032	   1111
            700	   1034	   1112
            701	   1031	   1113
            702	   1031	   1112
            703	   1029	   1110
            704	   1027	   1107
            705	   1027	   1102
            706	   1026	   1098
            707	   1024	   1092
            708	   1022	   1092
            709	   1019	   1088
            710	   1015	   1086
            711	   1012	   1078
            712	   1009	   1075
            713	   1007	   1070
            714	   1003	   1061
            715	    997	   1055
            716	    993	   1049
            717	    987	   1037
            718	    980	   1027
            719	    973	   1021
            720	    967	   1016
            721	    962	   1012
            722	    955	   1008
            723	    952	   1004
            724	    949	   1001
            725	    947	    997
            726	    947	    993
            727	    944	    989
            728	    939	    983
            729	    937	    979
            730	    933	    977
            731	    930	    974
            732	    927	    974
            733	    928	    972
            734	    928	    973
            735	    929	    975
            736	    930	    976
            737	    930	    974
            738	    927	    973
            739	    928	    972
            740	    929	    972
            741	    925	    970
            742	    925	    968
            743	    927	    970
            744	    925	    967
            745	    927	    967
            746	    927	    971
            747	    927	    972
            748	    928	    975
            749	    931	    976
            750	    930	    976
            751	    932	    977
            752	    930	    975
            753	    930	    975
            754	    931	    972
            755	    930	    971
            756	    930	    971
            757	    931	    972
            758	    929	    972
            759	    931	    976
            760	    932	    977
            761	    935	    979
            762	    938	    978
            763	    937	    977
            764	    939	    974
            765	    938	    976
            766	    937	    971
            767	    934	    972
            768	    932	    974
            769	    932	    974
            770	    932	    975
            771	    933	    973
            772	    934	    976
            773	    935	    974
            774	    937	    978
            775	    936	    975
            776	    933	    974
            777	    932	    972
            778	    928	    969
            779	    928	    969
            780	    925	    970
            781	    922	    968
            782	    926	    970
            783	    926	    970
            784	    926	    973
            785	    927	    970
            786	    925	    970
            787	    924	    968
            788	    924	    968
            789	    921	    966
            790	    918	    964
            791	    917	    963
            792	    918	    963
            793	    918	    961
            794	    920	    962
            795	    924	    964
            796	    923	    967
            797	    925	    967
            798	    927	    965
            799	    926	    966
            800	    927	    965
            801	    927	    964
            802	    929	    965
            803	    929	    963
            804	    928	    962
            805	    928	    965
            806	    927	    965
            807	    931	    969
            808	    932	    972
            809	    936	    972
            810	    940	    974
            811	    943	    975
            812	    946	    978
            813	    945	    974
            814	    944	    976
            815	    943	    976
            816	    944	    976
            817	    946	    980
            818	    949	    983
            819	    951	    983
            820	    952	    987
            821	    954	    989
            822	    951	    988
            823	    953	    989
            824	    950	    985
            825	    950	    981
            826	    947	    978
            827	    946	    972
            828	    944	    970
            829	    943	    970
            830	    942	    969
            831	    941	    968
            832	    936	    967
            833	    934	    965
            834	    935	    963
            835	    931	    961
            836	    931	    959
            837	    929	    956
            838	    927	    957
            839	    923	    954
            840	    922	    955
            841	    916	    952
            842	    916	    952
            843	    916	    952
            844	    917	    954
            845	    916	    955
            846	    916	    952
            847	    919	    951
            848	    918	    952
            849	    918	    950
            850	    917	    950
            851	    914	    951
            852	    913	    949
            853	    913	    950
            854	    916	    953
            855	    919	    954
            856	    921	    955
            857	    922	    957
            858	    926	    955
            859	    927	    955
            860	    928	    957
            861	    929	    953
            862	    931	    952
            863	    930	    950
            864	    931	    954
            865	    934	    953
            866	    937	    955
            867	    942	    960
            868	    945	    959
            869	    951	    963
            870	    953	    968
            871	    960	    973
            872	    977	    980
            873	    999	    989
            874	   1026	    999
            875	   1059	   1010
            876	   1100	   1029
            877	   1144	   1050
            878	   1188	   1070
            879	   1232	   1085
            880	   1264	   1091
            881	   1277	   1080
            882	   1266	   1052
            883	   1225	   1015
            884	   1161	    973
            885	   1073	    930
            886	    967	    898
            887	    859	    866
            888	    762	    844
            889	    697	    822
            890	    673	    808
            891	    693	    798
            892	    740	    800
            893	    797	    807
            894	    848	    819
            895	    891	    835
            896	    920	    858
            897	    937	    883
            898	    949	    909
            899	    949	    933
            900	    948	    953
            901	    942	    967
            902	    941	    974
            903	    942	    978
            904	    943	    981
            905	    944	    983
            906	    946	    983
            907	    949	    986
            908	    948	    988
            909	    945	    988
            910	    945	    988
            911	    942	    992
            912	    946	    991
            913	    945	    996
            914	    947	    999
            915	    951	   1001
            916	    952	   1005
            917	    954	   1007
            918	    957	   1007
            919	    957	   1009
            920	    958	   1010
            921	    957	   1008
            922	    958	   1011
            923	    960	   1011
            924	    959	   1013
            925	    963	   1016
            926	    965	   1018
            927	    967	   1018
            928	    972	   1023
            929	    973	   1025
            930	    976	   1030
            931	    978	   1030
            932	    979	   1029
            933	    981	   1030
            934	    981	   1031
            935	    983	   1035
            936	    986	   1038
            937	    987	   1042
            938	    990	   1045
            939	    992	   1049
            940	    994	   1055
            941	    997	   1057
            942	    999	   1062
            943	   1004	   1066
            944	   1005	   1068
            945	   1005	   1069
            946	   1008	   1075
            947	   1009	   1077
            948	   1011	   1079
            949	   1013	   1087
            950	   1015	   1091
            951	   1018	   1098
            952	   1020	   1100
            953	   1026	   1107
            954	   1028	   1108
            955	   1027	   1112
            956	   1028	   1112
            957	   1026	   1114
            958	   1027	   1116
            959	   1027	   1117
            960	   1028	   1120
            961	   1029	   1123
            962	   1032	   1126
            963	   1031	   1124
            964	   1033	   1126
            965	   1034	   1127
            966	   1035	   1124
            967	   1035	   1125
            968	   1036	   1119
            969	   1035	   1117
            970	   1032	   1112
            971	   1032	   1107
            972	   1029	   1100
            973	   1027	   1098
            974	   1022	   1092
            975	   1020	   1090
            976	   1015	   1084
            977	   1010	   1077
            978	   1007	   1071
            979	   1003	   1062
            980	    998	   1055
            981	    991	   1047
            982	    982	   1037
            983	    976	   1029
            984	    970	   1023
            985	    962	   1018
            986	    956	   1013
            987	    958	   1009
            988	    955	   1004
            989	    952	   1000
            990	    951	    994
            991	    948	    991
            992	    945	    987
            993	    941	    986
            994	    939	    982
            995	    938	    977
            996	    936	    977
            997	    935	    977
            998	    937	    975
            999	    940	    978
           1000	    939	    978
           1001	    938	    974
           1002	    938	    976
           1003	    939	    974
           1004	    943	    973
           1005	    943	    973
           1006	    946	    974
           1007	    945	    972
           1008	    948	    973
           1009	    949	    977
           1010	    951	    976
           1011	    954	    977
           1012	    951	    979
           1013	    954	    978
           1014	    958	    978
           1015	    959	    977
           1016	    955	    978
           1017	    955	    975
           1018	    955	    972
           1019	    954	    973
           1020	    955	    975
           1021	    957	    975
           1022	    956	    978
           1023	    962	    980
           1024	    963	    981
           1025	    967	    978
           1026	    970	    980
           1027	    971	    976
           1028	    967	    972
           1029	    965	    973
           1030	    962	    971
           1031	    959	    971
           1032	    958	    971
           1033	    957	    972
           1034	    957	    973
           1035	    953	    973
           1036	    953	    972
           1037	    951	    975
           1038	    951	    972
           1039	    950	    974
           1040	    947	    971
           1041	    945	    970
           1042	    941	    967
           1043	    942	    969
           1044	    937	    969
           1045	    934	    968
           1046	    931	    970
           1047	    929	    965
           1048	    927	    968
           1049	    925	    964
           1050	    927	    963
           1051	    924	    961
           1052	    923	    960
           1053	    922	    958
           1054	    921	    956
           1055	    922	    956
           1056	    923	    957
           1057	    924	    957
           1058	    923	    957
           1059	    921	    960
           1060	    921	    962
           1061	    922	    960
           1062	    923	    960
           1063	    923	    959
           1064	    921	    958
           1065	    920	    955
           1066	    917	    956
           1067	    919	    957
           1068	    920	    960
           1069	    920	    963
           1070	    923	    966
           1071	    928	    968
           1072	    929	    967
           1073	    931	    974
           1074	    933	    972
           1075	    929	    972
           1076	    929	    973
           1077	    930	    974
           1078	    930	    972
           1079	    928	    974
           1080	    926	    977
           1081	    928	    977
           1082	    926	    979
           1083	    925	    980
           1084	    922	    977
           1085	    919	    977
           1086	    919	    971
           1087	    916	    968
           1088	    914	    963
           1089	    913	    964
           1090	    908	    961
           1091	    906	    960
           1092	    904	    959
           1093	    902	    958
           1094	    901	    957
           1095	    903	    958
           1096	    903	    959
           1097	    904	    957
           1098	    905	    955
           1099	    906	    954
           1100	    903	    948
           1101	    904	    949
           1102	    905	    948
           1103	    905	    945
           1104	    907	    947
           1105	    910	    948
           1106	    913	    950
           1107	    912	    953
           1108	    916	    952
           1109	    918	    952
           1110	    918	    954
           1111	    918	    952
           1112	    917	    951
           1113	    918	    948
           1114	    917	    949
           1115	    916	    950
           1116	    915	    951
           1117	    915	    952
           1118	    920	    953
           1119	    917	    956
           1120	    920	    956
           1121	    922	    956
           1122	    924	    957
           1123	    924	    957
           1124	    921	    958
           1125	    926	    958
           1126	    927	    958
           1127	    929	    960
           1128	    930	    964
           1129	    935	    968
           1130	    945	    978
           1131	    960	    986
           1132	    986	    999
           1133	   1018	   1014
           1134	   1056	   1028
           1135	   1101	   1050
           1136	   1144	   1068
           1137	   1188	   1086
           1138	   1223	   1096
           1139	   1243	   1094
           1140	   1242	   1076
           1141	   1210	   1050
           1142	   1151	   1013
           1143	   1064	    974
           1144	    962	    938
           1145	    854	    910
           1146	    757	    882
           1147	    693	    863
           1148	    668	    837
           1149	    683	    824
           1150	    731	    820
           1151	    786	    820
           1152	    839	    831
           1153	    883	    846
           1154	    910	    871
           1155	    933	    897
           1156	    942	    925
           1157	    944	    948
           1158	    944	    962
           1159	    942	    972
           1160	    937	    975
           1161	    939	    976
           1162	    941	    977
           1163	    942	    979
           1164	    945	    982
           1165	    949	    983
           1166	    950	    987
           1167	    952	    988
           1168	    953	    992
           1169	    955	    995
           1170	    957	    997
           1171	    960	    996
           1172	    960	    996
           1173	    962	    994
           1174	    958	    997
           1175	    959	    994
           1176	    961	    999
           1177	    960	    999
           1178	    961	   1003
           1179	    964	   1005
           1180	    970	   1007
           1181	    972	   1011
           1182	    974	   1008
           1183	    976	   1010
           1184	    976	   1012
           1185	    975	   1011
           1186	    976	   1014
           1187	    973	   1015
           1188	    977	   1015
           1189	    977	   1019
           1190	    980	   1023
           1191	    982	   1025
           1192	    986	   1032
           1193	    990	   1033
           1194	    992	   1034
           1195	    994	   1035
           1196	    996	   1038
           1197	    998	   1038
           1198	   1002	   1043
           1199	   1008	   1045
           1200	   1008	   1046
           1201	   1009	   1050
           1202	   1014	   1057
           1203	   1018	   1062
           1204	   1023	   1068
           1205	   1025	   1072
           1206	   1030	   1073
           1207	   1034	   1076
           1208	   1037	   1076
           1209	   1036	   1079
           1210	   1039	   1081
           1211	   1042	   1083
           1212	   1045	   1086
           1213	   1047	   1091
           1214	   1047	   1093
           1215	   1049	   1099
           1216	   1050	   1099
           1217	   1053	   1100
           1218	   1057	   1100
           1219	   1058	   1099
           1220	   1058	   1100
           1221	   1058	   1097
           1222	   1055	   1097
           1223	   1056	   1099
           1224	   1053	   1096
           1225	   1052	   1097
           1226	   1053	   1096
           1227	   1054	   1095
           1228	   1053	   1095
           1229	   1055	   1091
           1230	   1055	   1087
           1231	   1051	   1083
           1232	   1048	   1079
           1233	   1041	   1071
           1234	   1034	   1067
           1235	   1027	   1060
           1236	   1023	   1056
           1237	   1018	   1051
           1238	   1014	   1050
           1239	   1012	   1043
           1240	   1010	   1037
           1241	   1008	   1034
           1242	   1000	   1025
           1243	    998	   1022
           1244	    992	   1014
           1245	    987	   1009
           1246	    981	   1004
           1247	    976	   1001
           1248	    973	    999
           1249	    969	    996
           1250	    967	    996
           1251	    964	    992
           1252	    964	    989
           1253	    963	    991
           1254	    959	    989
           1255	    959	    988
           1256	    958	    984
           1257	    955	    982
           1258	    954	    981
           1259	    954	    983
           1260	    952	    983
           1261	    950	    981
           1262	    948	    986
           1263	    948	    985
           1264	    950	    986
           1265	    952	    986
           1266	    955	    985
           1267	    953	    983
           1268	    957	    983
           1269	    956	    983
           1270	    957	    984
           1271	    956	    981
           1272	    956	    983
           1273	    955	    982
           1274	    955	    983
           1275	    959	    988
           1276	    957	    984
           1277	    959	    987
           1278	    958	    986
           1279	    957	    984
           1280	    958	    982
           1281	    955	    979
           1282	    954	    978
           1283	    951	    978
           1284	    952	    979
           1285	    954	    980
           1286	    953	    980
           1287	    954	    981
           1288	    957	    982
           1289	    958	    982
           1290	    958	    980
           1291	    958	    981
           1292	    956	    981
           1293	    955	    981
           1294	    950	    977
           1295	    949	    977
           1296	    950	    975
           1297	    955	    976
           1298	    956	    979
           1299	    957	    978
           1300	    958	    979
           1301	    961	    978
           1302	    959	    978
           1303	    960	    979
           1304	    959	    975
           1305	    959	    973
           1306	    957	    970
           1307	    956	    971
           1308	    956	    972
           1309	    959	    969
           1310	    959	    972
           1311	    959	    971
           1312	    960	    970
           1313	    962	    971
           1314	    963	    968
           1315	    964	    968
           1316	    961	    966
           1317	    961	    963
           1318	    958	    965
           1319	    957	    963
           1320	    953	    962
           1321	    953	    964
           1322	    955	    964
           1323	    955	    966
           1324	    957	    969
           1325	    958	    968
           1326	    963	    969
           1327	    963	    966
           1328	    966	    970
           1329	    966	    967
           1330	    968	    967
           1331	    967	    970
           1332	    972	    972
           1333	    973	    977
           1334	    977	    978
           1335	    980	    980
           1336	    982	    980
           1337	    984	    982
           1338	    988	    982
           1339	    989	    982
           1340	    988	    982
           1341	    986	    981
           1342	    982	    980
           1343	    978	    979
           1344	    977	    978
           1345	    973	    974
           1346	    975	    974
           1347	    973	    973
           1348	    974	    973
           1349	    975	    974
           1350	    973	    971
           1351	    972	    970
           1352	    968	    969
           1353	    964	    967
           1354	    958	    964
           1355	    955	    962
           1356	    952	    963
           1357	    952	    965
           1358	    951	    967
           1359	    949	    964
           1360	    948	    965
           1361	    946	    964
           1362	    943	    963
           1363	    943	    961
           1364	    943	    960
           1365	    940	    960
           1366	    940	    956
           1367	    939	    953
           1368	    937	    955
           1369	    940	    957
           1370	    940	    959
           1371	    942	    961
           1372	    941	    962
           1373	    945	    961
           1374	    943	    963
           1375	    942	    961
           1376	    941	    958
           1377	    940	    959
           1378	    938	    956
           1379	    938	    960
           1380	    939	    961
           1381	    940	    960
           1382	    941	    962
           1383	    940	    965
           1384	    942	    967
           1385	    942	    968
           1386	    945	    970
           1387	    944	    969
           1388	    945	    969
           1389	    946	    969
           1390	    946	    969
           1391	    950	    973
           1392	    958	    981
           1393	    971	    993
           1394	    990	   1003
           1395	   1023	   1020
           1396	   1057	   1037
           1397	   1101	   1059
           1398	   1141	   1077
           1399	   1183	   1098
           1400	   1216	   1108
           1401	   1237	   1104
           1402	   1237	   1089
           1403	   1214	   1057
           1404	   1165	   1020
           1405	   1091	    979
           1406	   1005	    946
           1407	    909	    916
           1408	    820	    893
           1409	    751	    870
           1410	    718	    849
           1411	    719	    836
           1412	    748	    825
           1413	    795	    825
           1414	    841	    831
           1415	    882	    844
           1416	    911	    867
           1417	    936	    892
           1418	    948	    920
           1419	    954	    943
           1420	    956	    963
           1421	    953	    978
           1422	    953	    983
           1423	    952	    988
           1424	    951	    987
           1425	    952	    988
           1426	    954	    988
           1427	    955	    989
           1428	    954	    992
