       sample #	   MLII	     V2
            191	    688	    851
            192	    711	    852
            193	    735	    867
            194	    758	    888
            195	    775	    907
            196	    791	    918
            197	    804	    921
            198	    821	    925
            199	    836	    927
            200	    847	    929
            201	    852	    926
            202	    851	    926
            203	    850	    926
            204	    847	    926
            205	    846	    923
            206	    843	    924
            207	    842	    926
            208	    846	    927
            209	    854	    929
            210	    855	    934
            211	    857	    932
            212	    855	    934
            213	    857	    931
            214	    856	    930
            215	    854	    927
            216	    858	    926
            217	    855	    925
            218	    855	    927
            219	    853	    929
            220	    860	    933
            221	    862	    937
            222	    862	    937
            223	    866	    936
            224	    867	    937
            225	    867	    935
            226	    869	    937
            227	    866	    934
            228	    868	    935
            229	    864	    935
            230	    867	    937
            231	    867	    934
            232	    868	    940
            233	    872	    942
            234	    873	    946
            235	    878	    945
            236	    880	    947
            237	    880	    944
            238	    879	    941
            239	    878	    943
            240	    879	    941
            241	    879	    944
            242	    880	    943
            243	    876	    948
            244	    879	    951
            245	    883	    954
            246	    887	    957
            247	    892	    957
            248	    888	    961
            249	    891	    963
            250	    893	    959
            251	    895	    959
            252	    894	    959
            253	    899	    964
            254	    898	    966
            255	    901	    971
            256	    906	    976
            257	    910	    981
            258	    912	    989
            259	    918	    988
            260	    921	    992
            261	    923	    996
            262	    927	    996
            263	    930	    997
            264	    928	    997
            265	    934	   1000
            266	    934	   1007
            267	    936	   1011
            268	    945	   1017
            269	    948	   1022
            270	    957	   1028
            271	    963	   1035
            272	    963	   1034
            273	    966	   1038
            274	    969	   1037
            275	    969	   1042
            276	    974	   1038
            277	    973	   1040
            278	    974	   1044
            279	    976	   1049
            280	    980	   1053
            281	    984	   1057
            282	    985	   1061
            283	    989	   1061
            284	    990	   1063
            285	    990	   1061
            286	    989	   1062
            287	    988	   1059
            288	    985	   1058
            289	    985	   1057
            290	    978	   1051
            291	    977	   1049
            292	    971	   1052
            293	    971	   1049
            294	    968	   1047
            295	    964	   1039
            296	    957	   1030
            297	    952	   1024
            298	    944	   1017
            299	    938	   1007
            300	    930	    999
            301	    923	    990
            302	    916	    984
            303	    911	    979
            304	    906	    974
            305	    902	    968
            306	    898	    964
            307	    894	    959
            308	    891	    950
            309	    886	    944
            310	    877	    938
            311	    874	    934
            312	    869	    927
            313	    865	    925
            314	    866	    925
            315	    860	    919
            316	    862	    926
            317	    862	    922
            318	    862	    924
            319	    861	    921
            320	    861	    921
            321	    860	    914
            322	    859	    915
            323	    855	    913
            324	    851	    910
            325	    850	    912
            326	    846	    911
            327	    847	    911
            328	    849	    915
            329	    850	    914
            330	    850	    915
            331	    854	    915
            332	    852	    915
            333	    853	    914
            334	    853	    910
            335	    852	    909
            336	    850	    910
            337	    850	    908
            338	    850	    909
            339	    851	    910
            340	    851	    911
            341	    854	    916
            342	    856	    919
            343	    855	    919
            344	    860	    918
            345	    852	    920
            346	    850	    913
            347	    852	    913
            348	    851	    913
            349	    850	    914
            350	    851	    914
            351	    852	    917
            352	    855	    918
            353	    856	    918
            354	    860	    923
            355	    860	    923
            356	    860	    920
            357	    858	    922
            358	    859	    918
            359	    857	    918
